TEST CASE ID	INPUT DATUM(Code)	INPUT PROJECTION	OUTPUT DATUM(Code)	OUTPUT PROJECTION	INPUT ZONE	OUTPUT ZONE	INPUT_COORDS			OUTPUT_COORDS			CALCULATED_OUTPUT_COORDS				INPUT_SYSTEM_PARAMETERS										OUTPUT_SYSTEM_PARAMETERS										RESULTS
1057	ADI-M	Geodetic	ADI-M	MGRS			-22.596964	19.054473		34KCL0000000000			34KBL9999900000																								Warning-Different
1058	ADI-M	Geodetic	ADI-M	MGRS			-22.605806	20.027075		34KDL0000000000			34KDL0000000000																								Warning-Equivalent
1059	ADI-M	Geodetic	ADI-M	MGRS			-22.608755	21.000000		34KEL0000000000			34KEL0000000000																								Warning-Equivalent
1060	ADI-M	Geodetic	ADI-M	MGRS			-22.605806	21.972925		34KFL0000000000			34KEL9999900000																								Warning-Different
1061	ADI-M	Geodetic	ADI-M	MGRS			-22.596964	22.945527		34KGL0000000000			34KGL0000000000																								Warning-Equivalent
1062	ADI-M	Geodetic	ADI-M	MGRS			-22.582241	23.917483		34KHL0000000000			34KHK0000099999																								Warning-Different
1063	ADI-M	Geodetic	ADI-M	MGRS			-22.561653	24.888467		35KKF8287403678			35KKF8287303678																								Warning-Equivalent
1064	ADI-M	Geodetic	ADI-M	MGRS			-18.053303	17.222696		33KYL3528302676			33KYL3528302676																								Warning-Equivalent
1065	ADI-M	Geodetic	ADI-M	MGRS			-18.069467	18.166031		34KBR0000000000			34KAR9999900000																								Warning-Different
1066	ADI-M	Geodetic	ADI-M	MGRS			-18.081025	19.110216		34KCR0000000000			34KCR0000000000																								Warning-Equivalent
1067	ADI-M	Geodetic	ADI-M	MGRS			-18.087966	20.054966		34KDR0000000000			34KCR9999900000																								Warning-Different
1068	ADI-M	Geodetic	ADI-M	MGRS			-18.090281	21.000000		34KER0000000000			34KEQ0000099999																								Warning-Different
1069	ADI-M	Geodetic	ADI-M	MGRS			-18.087966	21.945034		34KFR0000000000			34KFR0000000000																								Warning-Equivalent
1070	ADI-M	Geodetic	ADI-M	MGRS			-18.081025	22.889784		34KGR0000000000			34KFR9999900000																								Warning-Different
1071	ADI-M	Geodetic	ADI-M	MGRS			-18.069467	23.833969		34KHR0000000000			34KHR0000000000																								Warning-Equivalent
1072	ADI-M	Geodetic	ADI-M	MGRS			-18.053303	24.777304		35KKL6471702676			35KKL6471602676																								Warning-Equivalent
1073	ADI-M	Geodetic	ADI-M	MGRS			-13.542324	17.305555		33LYR4952901847			33LYR4952901847																								Warning-Equivalent
1074	ADI-M	Geodetic	ADI-M	MGRS			-13.554274	18.228272		34LBA0000000000			34LAA9999900000																								Warning-Different
1075	ADI-M	Geodetic	ADI-M	MGRS			-13.562819	19.151756		34LCA0000000000			34LBA9999900000																								Warning-Different
1076	ADI-M	Geodetic	ADI-M	MGRS			-13.567951	20.075751		34LDA0000000000			34LDV0000099999																								Warning-Different
1077	ADI-M	Geodetic	ADI-M	MGRS			-13.569662	21.000000		34LEA0000000000			34LEA0000000000																								Warning-Equivalent
1078	ADI-M	Geodetic	ADI-M	MGRS			-13.567951	21.924249		34LFA0000000000			34LEV9999999999																								Warning-Different
1079	ADI-M	Geodetic	ADI-M	MGRS			-13.562819	22.848244		34LGA0000000000			34LGA0000000000																								Warning-Equivalent
1080	ADI-M	Geodetic	ADI-M	MGRS			-13.554274	23.771728		34LHA0000000000			34LHA0000000000																								Warning-Equivalent
1081	ADI-M	Geodetic	ADI-M	MGRS			-13.542324	24.694445		35LKR5047101847			35LKR5047001847																								Warning-Equivalent
1082	ADI-M	Geodetic	ADI-M	MGRS			-9.029347	17.362907		33LYA5977101153			33LYA5977001153																								Warning-Equivalent
1083	ADI-M	Geodetic	ADI-M	MGRS			-9.037229	18.271353		34LBF0000000000			34LBF0000000000																								Warning-Equivalent
1084	ADI-M	Geodetic	ADI-M	MGRS			-9.042869	19.180508		34LCF0000000000			34LCE0000099999																								Warning-Different
1085	ADI-M	Geodetic	ADI-M	MGRS			-9.046256	20.090136		34LDF0000000000			34LDE0000099999																								Warning-Different
1086	ADI-M	Geodetic	ADI-M	MGRS			-9.047385	21.000000		34LEF0000000000			34LEF0000000000																								Warning-Equivalent
1087	ADI-M	Geodetic	ADI-M	MGRS			-9.046256	21.909864		34LFF0000000000			34LEE9999999999																								Warning-Different
1088	ADI-M	Geodetic	ADI-M	MGRS			-9.042869	22.819492		34LGF0000000000			34LFE9999999999																								Warning-Different
1089	ADI-M	Geodetic	ADI-M	MGRS			-9.037229	23.728647		34LHF0000000000			34LGF9999900000																								Warning-Different
1090	ADI-M	Geodetic	ADI-M	MGRS			-9.029347	24.637093		35LKA4022901153			35LKA4022901153																								Warning-Equivalent
1091	ADI-M	Geodetic	ADI-M	MGRS			-4.515012	17.396614		33MYF6594300553			33MYF6594200553																								Successful-Equivalent
1092	ADI-M	Geodetic	ADI-M	MGRS			-4.518931	18.296671		34MBL0000000000			34MAK9999999999																								Successful-Different
1093	ADI-M	Geodetic	ADI-M	MGRS			-4.521734	19.197404		34MCL0000000000			34MBK9999999999																								Successful-Different
1094	ADI-M	Geodetic	ADI-M	MGRS			-4.523417	20.098589		34MDL0000000000			34MCL9999900000																								Successful-Different
1095	ADI-M	Geodetic	ADI-M	MGRS			-4.523979	21.000000		34MEL0000000000			34MEK0000099999																								Successful-Different
1096	ADI-M	Geodetic	ADI-M	MGRS			-4.523417	21.901411		34MFL0000000000			34MFL0000000000																								Successful-Equivalent
1097	ADI-M	Geodetic	ADI-M	MGRS			-4.521734	22.802596		34MGL0000000000			34MGK0000099999																								Successful-Different
1098	ADI-M	Geodetic	ADI-M	MGRS			-4.518931	23.703329		34MHL0000000000			34MHK0000099999																								Successful-Different
1099	ADI-M	Geodetic	ADI-M	MGRS			-4.515012	24.603386		35MKF3405700553			35MKF3405700553																								Successful-Equivalent
1100	ADI-M	Geodetic	ADI-M	MGRS			0.000000	17.407737		33NYL6800500000			33NYL6800400000																								Successful-Equivalent
1101	ADI-M	Geodetic	ADI-M	MGRS			0.000000	18.305024		34NBR0000000000			34NAR9999900000																								Successful-Different
1102	ADI-M	Geodetic	ADI-M	MGRS			0.000000	19.202979		34NCR0000000000			34NCR0000000000																								Successful-Equivalent
1103	ADI-M	Geodetic	ADI-M	MGRS			0.000000	20.101378		34NDR0000000000			34NCR9999900000																								Successful-Different
1104	ADI-M	Geodetic	ADI-M	MGRS			0.000000	21.000000		34NER0000000000			34NER0000000000																								Successful-Equivalent
1105	ADI-M	Geodetic	ADI-M	MGRS			0.000000	21.898622		34NFR0000000000			34NFR0000000000																								Successful-Equivalent
1106	ADI-M	Geodetic	ADI-M	MGRS			0.000000	22.797021		34NGR0000000000			34NFR9999900000																								Successful-Different
1107	ADI-M	Geodetic	ADI-M	MGRS			0.000000	23.694976		34NHR0000000000			34NHR0000000000																								Successful-Equivalent
1108	ADI-M	Geodetic	ADI-M	MGRS			0.000000	24.592263		35NKL3199500000			35NKL3199500000																								Successful-Equivalent
1109	ADI-M	Geodetic	ADI-M	MGRS			0.000000	23.407737		34NGR6800500000			34NGR6800400000																								Successful-Equivalent
1110	ADI-M	Geodetic	ADI-M	MGRS			0.000000	24.305024		35NKL0000000000			35NJL9999900000																								Successful-Different
1111	ADI-M	Geodetic	ADI-M	MGRS			0.000000	25.202979		35NLL0000000000			35NLL0000000000																								Successful-Equivalent
1112	ADI-M	Geodetic	ADI-M	MGRS			0.000000	26.101378		35NML0000000000			35NLL9999900000																								Successful-Different
1113	ADI-M	Geodetic	ADI-M	MGRS			0.000000	27.000000		35NNL0000000000			35NNL0000000000																								Successful-Equivalent
1114	ADI-M	Geodetic	ADI-M	MGRS			0.000000	27.898622		35NPL0000000000			35NPL0000000000																								Successful-Equivalent
1115	ADI-M	Geodetic	ADI-M	MGRS			0.000000	28.797021		35NQL0000000000			35NPL9999900000																								Successful-Different
1116	ADI-M	Geodetic	ADI-M	MGRS			0.000000	29.694976		35NRL0000000000			35NRL0000000000																								Successful-Equivalent
1117	ADI-M	Geodetic	ADI-M	MGRS			0.000000	30.592263		36NTR3199500000			36NTR3199500000																								Successful-Equivalent
1118	ADI-M	Geodetic	ADI-M	MGRS			4.515012	23.396614		34NGV6594399447			34NGV6594299446																								Successful-Equivalent
1119	ADI-M	Geodetic	ADI-M	MGRS			4.518931	24.296671		35NKR0000000000			35NJR9999900000																								Successful-Different
1120	ADI-M	Geodetic	ADI-M	MGRS			4.521734	25.197404		35NLR0000000000			35NKR9999900000																								Successful-Different
1121	ADI-M	Geodetic	ADI-M	MGRS			4.523417	26.098589		35NMR0000000000			35NLQ9999999999																								Successful-Different
1122	ADI-M	Geodetic	ADI-M	MGRS			4.523979	27.000000		35NNR0000000000			35NNR0000000000																								Successful-Equivalent
1123	ADI-M	Geodetic	ADI-M	MGRS			4.523417	27.901411		35NPR0000000000			35NPQ0000099999																								Successful-Different
1124	ADI-M	Geodetic	ADI-M	MGRS			4.521734	28.802596		35NQR0000000000			35NQR0000000000																								Successful-Equivalent
1125	ADI-M	Geodetic	ADI-M	MGRS			4.518931	29.703329		35NRR0000000000			35NRR0000000000																								Successful-Equivalent
1126	ADI-M	Geodetic	ADI-M	MGRS			4.515012	30.603386		36NTV3405799447			36NTV3405799446																								Successful-Equivalent
1127	ADI-M	Geodetic	ADI-M	MGRS			9.029347	23.362907		34PGE5977198847			34PGE5977098846																								Successful-Equivalent
1128	ADI-M	Geodetic	ADI-M	MGRS			9.037229	24.271353		35PKA0000000000			35PKV0000099999																								Successful-Different
1129	ADI-M	Geodetic	ADI-M	MGRS			9.042869	25.180508		35PLA0000000000			35PLA0000000000																								Successful-Equivalent
1130	ADI-M	Geodetic	ADI-M	MGRS			9.046256	26.090136		35PMA0000000000			35PMA0000000000																								Successful-Equivalent
1131	ADI-M	Geodetic	ADI-M	MGRS			9.047385	27.000000		35PNA0000000000			35PNV0000099999																								Successful-Different
1132	ADI-M	Geodetic	ADI-M	MGRS			9.046256	27.909864		35PPA0000000000			35PNA9999900000																								Successful-Different
1133	ADI-M	Geodetic	ADI-M	MGRS			9.042869	28.819492		35PQA0000000000			35PPA9999900000																								Successful-Different
1134	ADI-M	Geodetic	ADI-M	MGRS			9.037229	29.728647		35PRA0000000000			35PQV9999999999																								Successful-Different
1135	ADI-M	Geodetic	ADI-M	MGRS			9.029347	30.637093		36PTE4022998847			36PTE4022998846																								Successful-Equivalent
1136	ADI-M	Geodetic	ADI-M	MGRS			13.542324	23.305555		34PGK4952998153			34PGK4952998152																								Successful-Equivalent
1137	ADI-M	Geodetic	ADI-M	MGRS			13.554274	24.228272		35PKF0000000000			35PJE9999999999																								Successful-Different
1138	ADI-M	Geodetic	ADI-M	MGRS			13.562819	25.151756		35PLF0000000000			35PKE9999999999																								Successful-Different
1139	ADI-M	Geodetic	ADI-M	MGRS			13.567951	26.075751		35PMF0000000000			35PMF0000000000																								Successful-Equivalent
1140	ADI-M	Geodetic	ADI-M	MGRS			13.569662	27.000000		35PNF0000000000			35PNE0000099999																								Successful-Different
1141	ADI-M	Geodetic	ADI-M	MGRS			13.567951	27.924249		35PPF0000000000			35PNF9999900000																								Successful-Different
1142	ADI-M	Geodetic	ADI-M	MGRS			13.562819	28.848244		35PQF0000000000			35PQE0000099999																								Successful-Different
1143	ADI-M	Geodetic	ADI-M	MGRS			13.554274	29.771728		35PRF0000000000			35PRE0000099999																								Successful-Different
1144	ADI-M	Geodetic	ADI-M	MGRS			13.542324	30.694445		36PTK5047198153			36PTK5047098152																								Successful-Equivalent
1145	ADI-M	Geodetic	ADI-M	MGRS			18.053303	23.222696		34QGQ3528397324			34QGQ3528397323																								Successful-Equivalent
1146	ADI-M	Geodetic	ADI-M	MGRS			18.069467	24.166031		35QKL0000000000			35QJK9999999999																								Successful-Different
1147	ADI-M	Geodetic	ADI-M	MGRS			18.081025	25.110216		35QLL0000000000			35QLK0000099999																								Successful-Different
1148	ADI-M	Geodetic	ADI-M	MGRS			18.087966	26.054966		35QML0000000000			35QLK9999999999																								Successful-Different
1149	ADI-M	Geodetic	ADI-M	MGRS			18.090281	27.000000		35QNL0000000000			35QNL0000000000																								Successful-Equivalent
1150	ADI-M	Geodetic	ADI-M	MGRS			18.087966	27.945034		35QPL0000000000			35QPK0000099999																								Successful-Different
1151	ADI-M	Geodetic	ADI-M	MGRS			18.081025	28.889784		35QQL0000000000			35QPK9999999999																								Successful-Different
1152	ADI-M	Geodetic	ADI-M	MGRS			18.069467	29.833969		35QRL0000000000			35QRK0000099999																								Successful-Different
1153	ADI-M	Geodetic	ADI-M	MGRS			18.053303	30.777304		36QTQ6471797324			36QTQ6471697323																								Successful-Equivalent
1154	ADI-M	Geodetic	ADI-M	MGRS			22.582241	24.082517		35QKR0000000000			35QJR9999900000																								Successful-Different
1155	ADI-M	Geodetic	ADI-M	MGRS			22.596964	25.054473		35QLR0000000000			35QKQ9999999999																								Successful-Different
1156	ADI-M	Geodetic	ADI-M	MGRS			22.605806	26.027075		35QMR0000000000			35QMQ0000099999																								Successful-Different
1157	ADI-M	Geodetic	ADI-M	MGRS			22.608755	27.000000		35QNR0000000000			35QNQ0000099999																								Successful-Different
1158	ADI-M	Geodetic	ADI-M	MGRS			22.605806	27.972925		35QPR0000000000			35QNQ9999999999																								Successful-Different
1159	ADI-M	Geodetic	ADI-M	MGRS			22.596964	28.945527		35QQR0000000000			35QQQ0000099999																								Successful-Different
1160	ADI-M	Geodetic	ADI-M	MGRS			22.582241	29.917483		35QRR0000000000			35QRR0000000000																								Successful-Equivalent
1161	ADI-M	Geodetic	ADI-M	MGRS			27.092062	23.974717		34RGE9498399880			34RGE9498399879																								Successful-Equivalent
1162	ADI-M	Geodetic	ADI-M	MGRS			27.110160	24.982514		35RLA0000000000			35RLV0000099999																								Successful-Different
1163	ADI-M	Geodetic	ADI-M	MGRS			27.121028	25.991067		35RMA0000000000			35RLV9999999999																								Successful-Different
1164	ADI-M	Geodetic	ADI-M	MGRS			27.124652	27.000000		35RNA0000000000			35RNV0000099999																								Successful-Different
1165	ADI-M	Geodetic	ADI-M	MGRS			27.121028	28.008933		35RPA0000000000			35RPV0000099999																								Successful-Different
1166	ADI-M	Geodetic	ADI-M	MGRS			27.110160	29.017486		35RQA0000000000			35RPV9999999999																								Successful-Different
1167	ADI-M	Geodetic	ADI-M	MGRS			27.092062	30.025283		36RTE0501799880			36RTE0501699879																								Successful-Equivalent
1168	ADI-M	Geodetic	ADI-M	MGRS			31.598453	23.838435		34RGK6932699158			34RGK6932699157																								Warning-Equivalent
1169	ADI-M	Geodetic	ADI-M	MGRS			31.620192	24.891528		35RLF0000000000			35RKE9999999999																								Warning-Different
1170	ADI-M	Geodetic	ADI-M	MGRS			31.633251	25.945536		35RMF0000000000			35RMF0000000000																								Warning-Equivalent
1171	ADI-M	Geodetic	ADI-M	MGRS			31.637605	27.000000		35RNF0000000000			35RNE0000099999																								Warning-Different
1172	ADI-M	Geodetic	ADI-M	MGRS			31.633251	28.054464		35RPF0000000000			35RNF9999900000																								Warning-Different
1173	ADI-M	Geodetic	ADI-M	MGRS			31.620192	29.108472		35RQF0000000000			35RQE0000099999																								Warning-Different
1174	ADI-M	Geodetic	ADI-M	MGRS			31.598453	30.161565		36RTK3067499158			36RTK3067399157																								Warning-Equivalent
1175	ADI-M	Geodetic	ADI-M	MGRS			36.100952	23.667831		34SGQ4017498153			34SGQ4017398152																								Warning-Equivalent
1176	ADI-M	Geodetic	ADI-M	MGRS			36.126697	24.777617		35SLL0000000000			35SLK0000099999																								Warning-Different
1177	ADI-M	Geodetic	ADI-M	MGRS			36.142163	25.888526		35SML0000000000			35SMK0000099999																								Warning-Different
1178	ADI-M	Geodetic	ADI-M	MGRS			36.147322	27.000000		35SNL0000000000			35SNL0000000000																								Warning-Equivalent
1179	ADI-M	Geodetic	ADI-M	MGRS			36.142163	28.111474		35SPL0000000000			35SNK9999999999																								Warning-Different
1180	ADI-M	Geodetic	ADI-M	MGRS			36.126697	29.222383		35SQL0000000000			35SPK9999999999																								Warning-Different
1181	ADI-M	Geodetic	ADI-M	MGRS			36.100952	30.332169		36STQ5982698153			36STQ5982698152																								Warning-Equivalent
1182	ADI-M	Geodetic	ADI-M	MGRS			40.629370	24.635319		35TLR0000000000			35TKR9999900000																								Warning-Different
1183	ADI-M	Geodetic	ADI-M	MGRS			40.647531	25.817300		35TMR0000000000			35TLR9999900000																								Warning-Different
1184	ADI-M	Geodetic	ADI-M	MGRS			40.653588	27.000000		35TNR0000000000			35TNQ0000099999																								Warning-Different
1185	ADI-M	Geodetic	ADI-M	MGRS			40.647531	28.182700		35TPR0000000000			35TPR0000000000																								Warning-Equivalent
